12181202,"Beverley","Mendiola","Galatsi"
11967124,"Kelsi","Prout","Pyrgos"
11893826,"Vince","Krzak","Kamatero"
2796092,"Benny","Baumfalk","Nea Erythraia"
13856843,"Masako","Dronet","Chalcis"
8077097,"Bethel","Osiecki","Koropi"
3840601,"Bethel","Brannigan","Mandra"
11575472,"Anne","Pfieffer","Voula"
11402837,"Iluminada","Wetzel","Voula"
11676903,"Sean","Mealey","Rethymno"
8041720,"Dorine","Mealey","Efkarpia"
5448520,"Georgiann","Berenson","Nikaia"
7386587,"Shaquana","Pickersgill","Peraia"
260460,"Rayna","Starley","Giannitsa"
9647250,"Benita","Keaveney","Nea Alikarnassos"
9546244,"Grant","Faix","Arta"
13468223,"Lakiesha","Forward","Pefka"
5121601,"Kaitlin","Elguezabal","Thessaloniki"
7747795,"Jamie","Aschbacher","Ano Liosia"
8123237,"Amal","Tirone","Glyka Nera"
11038167,"Marshall","Goods","Voula"
11650770,"Toni","Taverab","Rafina"
128993,"Robin","Glanden","Drapetsona"
10544548,"Latrina","Berube","Nea Alikarnassos"
3301594,"My","Calamity","Stavroupoli"
7366454,"Coleen","Priefert","Kalamata"
1211756,"Eduardo","Koso","Ierapetra"
1350872,"Randall","Hanscom","Pylaia"
13250935,"Catharine","Connard","Pefka"
12502154,"Harris","Silagy","Neapoli"
6071791,"Jerri","Mayotte","Agioi Anargyroi"
2918394,"Shelby","Harres","Agrinio"
7383132,"Jacqulyn","Quader","Ialysos"
12170366,"Oscar","Levering","Nea Ionia"
13819107,"Jerrell","Couchenour","Nafpaktos"
8104382,"Lincoln","Bendickson","Naousa"
6594163,"Addie","Sartor","Kalamaria"
10111070,"Lynne","Borrero","Menemeni"
4501390,"Drucilla","Siedlecki","Argos"
6060896,"Lavette","Moothart","Lamia"
3266339,"Elsy","Startin","Eleusina"
2662463,"Buford","Baswell","Agios Ioannis Renti"
10586495,"Terina","Vanscyoc","Kalyvia Thorikou"
4019435,"Rosario","Troyer","Marousi"
14046426,"Lue","Demelo","Peristeri"
12597844,"Sirena","Flesher","Karditsa"
3724166,"Freddie","Wendel","Artemis"
10646146,"Cleveland","Celis","Metamorfosi"
4471600,"Dulce","Wulkan","Argos"
2087563,"Jaimie","Canta","Paiania"
6858363,"Amie","Sgro","Volos"
4817692,"Arnette","Foxworthy","Papagou"
2066482,"Valeri","Chafetz","Xanthi"
1221208,"Raguel","Nordes","Ioannina"
10671031,"Dawna","Taverab","Moschato"
12299452,"Klara","Rush","Alexandreia"
9172846,"Delena","Moothart","Sykies"
7230389,"Jessica","Karnopp","Chalandri"
6638995,"Joni","Raposa","Kalamaria"
5141681,"Jodie","Sellin","Thessaloniki"
12781656,"Galen","Sellin","Papagou"
12693759,"Guy","Flament","Nea Erythraia"
9594665,"Mickey","Barnoski","Keratsini"
13729020,"Lavonne","Bosshart","Gazi"
4971430,"Lorina","Mccarville","Trikala"
7741715,"Kenny","Marohnic","Tavros"
12726530,"Pearlene","Jin","Karditsa"
9248308,"Rosann","Fruman","Nikaia"
2839819,"Gilda","Lebron","Vari"
11703851,"Sterling","Korslund","Drama"
4099626,"Clyde","Grasmuck","Piraeus"
1297396,"Rocco","Evetts","Nea Filadelfeia"
12767469,"Wilhelmina","Faix","Agrinio"
5228257,"Illa","Neault","Pefki"
12300305,"Blossom","Gorenflo","Missolonghi"
3587991,"Jodi","Shuff","Agia Paraskevi"
214913,"Tessa","Kellom","Pefka"
13117178,"Beckie","Chesbro","Pefki"
5532908,"Odis","Georgeson","Loutraki"
5340458,"Sung","Schaul","Rafina"
8635067,"Kareem","Carcieri","Thessaloniki"
6449964,"Viki","Carsey","Ymittos"
10721290,"Sirena","Rademaker","Athens"
4692740,"Shad","Falkowski","Kavala"
11677570,"Lakita","Marlette","Thermi"
9273707,"Elin","Pascoal","Nea Makri"
10856421,"Tien","Gins","Nea Ionia"
6168549,"Shad","Grismore","Kalamaria"
5014211,"Yael","Dayao","Ilioupoli"
3965172,"Dayna","Guevana","Dafni"
10448974,"Erminia","Insco","Chaidari"
2613684,"Mai","Mccline","Argyroupoli"
11931643,"Mariano","Dedic","Loutraki"
11962889,"Dion","Routson","Agios Nikolaos"
285293,"Ezekiel","Angerman","Nea Filadelfeia"
942823,"Angelita","Spradley","Peristeri"
13996112,"Al","Peavey","Xanthi"
7544345,"Brandon","Hansberry","Karditsa"
1776428,"Dustin","Sieminski","Nea Makri"
11601293,"Zula","Casebeer","Kallithea"
12786099,"Tashina","Xaimoungkhoun","Vyronas"
7264447,"Belen","Mountcastle","Stavroupoli"
5479346,"Lucio","Bosshart","Mytilene"
4613193,"Edris","Kochen","Athens"
5597513,"Neda","Borde","Sparta"
3704802,"Cameron","Derouen","Sykies"
6595164,"Ann","Crawshaw","Veria"
6124460,"Elizbeth","Pfieffer","Livadeia"
5475044,"Courtney","Trossbach","Agrinio"
5237755,"Nu","Wolfman","Glyfada"
5773564,"Armandina","Bottex","Edessa"
4244061,"Kurtis","Gonzaliz","Larissa"
6219607,"Mariette","Armant","Larissa"
11975175,"Lindsy","Cotman","Vyronas"
9499138,"Lewis","Seifer","Kalamaria"
5763600,"Analisa","Meisinger","Ilioupoli"
8530890,"Bryon","Quoss","Tripoli"
10221811,"Clyde","Tomasini","Nafplio"
3369302,"Martina","Turick","Nea Erythraia"
11299836,"Kelsie","Gani","Ilioupoli"
3974559,"Kina","Keele","Athens"
4904715,"Danille","Gandert","Heraklion"
9728508,"Lakendra","Usrey","Glyka Nera"
2213689,"Alicia","Dunwoody","Neo Psychiko"
11422346,"Sharan","Callow","Thermi"
10729829,"Krishna","Revelli","Agioi Anargyroi"
5681779,"Ashly","Hautamaki","Trikala"
9725812,"Edris","Vreeland","Kalamaria"
2424214,"Carole","Griep","Melissia"
4579229,"Kitty","Rockhill","Kalamaria"
9950779,"Hiroko","Cernohous","Paiania"
12098546,"Deeanna","Varnon","Pefki"
10241421,"Chara","Riggens","Orestiada"
12459966,"Delana","Liesveld","Glyka Nera"
2602712,"Sammy","Tory","Piraeus"
14209938,"Susan","Jaynes","Karditsa"
9919517,"Marisha","Levatino","Kalyvia Thorikou"
9773008,"Terrell","Flamino","Neo Psychiko"
13801712,"Hyman","Esplin","Arta"
10409028,"Nikia","Borey","Ellinikon"
7815255,"Ethelene","Nuhfer","Neo Psychiko"
1039060,"Annice","Parez","Sykies"
8363564,"Michale","Rubenstein","Tavros"
12669992,"Carlota","Growden","Neapoli"
832929,"Tiana","Roope","Paiania"
8316277,"Evelin","Grizzard","Komotini"
94737,"Rutha","Guevana","Kastoria"
2524023,"See","Patock","Giannitsa"
7500512,"Lilian","Spradley","Aigio"
9534373,"Cedric","Maslowski","Trikala"
1882497,"Allie","Pouch","Nea Smyrni"
12439255,"Juana","Remsberg","Ioannina"
7242979,"James","Matsko","Trikala"
9151797,"Maryland","Boniello","Melissia"
9209894,"Melynda","Uribe","Artemis"
12618568,"Corrinne","Peirson","Komotini"
5583314,"Ethelene","Clemments","Efkarpia"
4080590,"Isa","Magorina","Kilkis"
5274240,"Grazyna","Ores","Loutraki"
8812737,"Halina","Parlett","Agia Varvara"
7369121,"Carol","Bustillo","Pylaia"
5414932,"Ione","Malakowsky","Peraia"
6069300,"Laurence","Thiemann","Sykies"
10560761,"Stephaine","Beu","Corinth"
7905101,"Evan","Mayotte","Thebes"
7300415,"Deidre","Brimley","Alexandroupoli"
12077717,"Chanel","Swoffer","Chios"
7756135,"Usha","Jepperson","Corinth"
8362058,"Carlita","Denn","Oraiokastro"
7968315,"Rowena","Sanda","Alimos"
5231549,"Ressie","Nicotera","Kalamaria"
10686302,"Clarence","Adachi","Patras"
9471787,"Ervin","Krauskopf","Pallini"
1990912,"Marth","Calvano","Keratsini"
5184727,"Nadene","Bignall","Agios Dimitrios"
10445729,"Sharan","Mayer","Serres"
4968926,"Letisha","Markert","Gerakas"
13876502,"Garland","Garrahan","Ampelokipoi"
116937,"Dana","Fortman","Salamis"
5902238,"Clarence","Apsey","Korydallos"
14304681,"Tracie","Baswell","Zografou"
10140253,"Analisa","Haning","Ioannina"
10608630,"Tyrone","Smithson","Keratsini"
11295936,"Eboni","Marohnic","Ioannina"
3808969,"Velma","Harres","Aspropyrgos"
2394221,"Darline","Smelley","Ialysos"
10717785,"Logan","Cheadle","Arta"
13228812,"Ilse","Brimley","Egaleo"
7742497,"Rosalinda","Letze","Pefki"
3574641,"Kimbra","Sauret","Chania"
7395722,"Chanelle","Berner","Kilkis"
12834627,"Kirsten","Tibbit","Nea Makri"
10969572,"Edris","Crawshaw","Katerini"
6256074,"Glynda","Croushorn","Corfu"
12953914,"Spencer","Jin","Athens"
3574516,"Adam","Porreca","Kalamaria"
11770121,"Armandina","Corgiat","Sykies"
12623675,"Terrilyn","Bure","Ermoupoli"
437796,"Samella","Mcgeorge","Palaio Faliro"
4989428,"Delena","Guevana","Kalymnos"
7195260,"Audie","Enochs","Salamis"
599128,"Tyisha","Willette","Ptolemaida"
1574177,"Shona","Dantes","Amaliada"
6971979,"Willodean","Dellano","Egaleo"
2619024,"Cameron","Flamino","Zografou"
11087579,"Sheree","Bersaw","Pefka"
2467182,"Candra","Neubauer","Naousa"
4966088,"Apryl","Malmanger","Nea Alikarnassos"
6583898,"Laureen","Katsaounis","Chios"
13131904,"Alicia","Dunwoody","Vari"
13723694,"Zula","Hilde","Koropi"
3092476,"Many","Pollen","Neapoli"
12882197,"Delena","Kazanowski","Vyronas"
11093894,"Raven","Walega","Giannitsa"
3961042,"Verlie","Werme","Volos"
1935866,"Danial","Legassie","Pallini"
4599242,"Fredericka","Burba","Thebes"
1845098,"Samuel","Mcgannon","Efkarpia"
4960732,"Debera","Lydecker","Aspropyrgos"
5830387,"Bella","Hiss","Tyrnavos"
3867532,"Anissa","Benzel","Pylaia"
1615232,"Milda","Vitorino","Chalcis"
12920780,"Garfield","Chesbro","Vari"
4986531,"Shanika","Nasca","Veria"
540427,"Holley","Lucksinger","Stavroupoli"
10622587,"Maryland","Cremin","Ierapetra"
9630336,"Jordon","Diedricks","Ptolemaida"
7879314,"Cheyenne","Guelespe","Kalymnos"
6154962,"Eboni","Silagy","Amaliada"
13938394,"Gilbert","Parlavecchio","Kozani"
3110274,"Leila","Robie","Voula"
7308061,"Joya","Kowalcyk","Tyrnavos"
12376280,"Hien","Munsey","Agia Paraskevi"
4397772,"Jillian","Fisler","Ymittos"
7486004,"Holley","Faver","Missolonghi"
2152305,"Milan","Moros","Rhodes"
12586483,"Carlota","Niedermayer","Glyka Nera"
7352624,"Felisha","Gangestad","Acharnes"
11883293,"Verlie","Bain","Chaidari"
3530313,"Dorine","Swartwout","Koropi"
12492143,"Johnnie","Menefield","Papagou"
7770097,"Chantay","Lombard","Pefki"
2017925,"Addie","Heon","Peraia"
4149172,"Shane","Stahmer","Kastoria"
1202819,"Vonnie","Kassam","Efkarpia"
10970289,"Mohammad","Natalello","Athens"
4770501,"Leone","Elvsaas","Ioannina"
8117638,"Adriane","Schonhardt","Chalcis"
644395,"Amal","Hardisty","Tavros"
8420038,"Jackeline","Santomauro","Kalyvia Thorikou"
14022834,"Jarvis","Lavere","Koropi"
8131632,"Earlie","Forline","Ano Liosia"
10210637,"Robin","Bogie","Kifissia"
3690795,"Elina","Roos","Volos"
6140808,"Shanda","Lorkowski","Nea Alikarnassos"
11890113,"Lillia","Roussos","Alexandroupoli"
9926485,"Gregg","Clibon","Sykies"
4472745,"Palmira","Surrey","Chios"
542061,"Ardis","Serravalli","Perama"
8798927,"Sanjuanita","Fellenbaum","Thermi"
14087226,"Francisca","Ricciardelli","Xanthi"
3299665,"Zenaida","Shuff","Edessa"
12152016,"Gerard","Mckray","Polichni"
2635082,"Alvin","Lamborn","Evosmos"
14251552,"Georgianne","Pfieffer","Grevena"
8136135,"Brock","Kizzie","Agios Dimitrios"
9422353,"Reva","Wulffraat","Thebes"
25051,"Anthony","Fichera","Athens"
6187660,"Eleanore","Curren","Evosmos"
1771877,"Tianna","Rademaker","Galatsi"
3467462,"Rebbecca","Markert","Pefki"
2176705,"Tana","Mccuistion","Aspropyrgos"
2004276,"Tyisha","Okoro","Pefka"
6205320,"Caroyln","Miesse","Gazi"
946070,"Laurie","Willhite","Menemeni"
2804221,"Donya","Mccline","Komotini"
8572143,"Bryan","Macmahon","Nea Ionia"
12282066,"Noriko","Thakur","Alimos"
10702527,"Marybeth","Stahmer","Karditsa"
9746786,"Asley","Georgeson","Agia Varvara"
9777948,"Mandy","Morgano","Agrinio"
9468391,"Heidi","Trossbach","Nea Filadelfeia"
9642848,"Babara","Waltersdorf","Koropi"
1976783,"Lera","Abrey","Nea Smyrni"
152992,"Darius","Legassie","Florina"
9310388,"Leonila","Cadigan","Ellinikon"
2339671,"Kandice","Eisenhart","Pefka"
6315856,"Douglass","Krolikowski","Pefka"
10454529,"Son","Asbell","Neo Psychiko"
12350747,"Alejandro","Reddoch","Nea Filadelfeia"
6272320,"Michell","Wheeington","Menemeni"
12947580,"Cherish","Natalello","Nea Alikarnassos"
8993939,"Astrid","Calamity","Grevena"
6214490,"Faustino","Ashmen","Kavala"
4681723,"Raven","Sermon","Florina"
11535529,"Phillip","Quick","Amaliada"
12503563,"Parker","Ziebold","Ermoupoli"
10150913,"Cythia","Tresch","Thebes"
9675529,"Magaret","Brasier","Polichni"
9869050,"Manda","Lanfranco","Kaisariani"
2833765,"Dillon","Bolejack","Drama"
1220907,"Juana","Marcolina","Missolonghi"
11349522,"Liana","Everley","Nea Filadelfeia"
13857925,"Debroah","Miesse","Rethymno"
8774339,"Hedy","Gatchalian","Rafina"
1578018,"Gregoria","Mower","Glyka Nera"
8127514,"Delcie","Grider","Ellinikon"
12120712,"Estrella","Mantanona","Argyroupoli"
11200510,"Grazyna","Petro","Nafpaktos"
6187107,"Jonathon","Fossen","Egaleo"
3973155,"Robyn","Siglin","Kalyvia Thorikou"
7158852,"Martin","Mayer","Ampelokipoi"
13040661,"Malcolm","Anelli","Pefka"
5410662,"Sammie","Surrey","Agios Nikolaos"
8179425,"Joelle","Merkerson","Edessa"
1058590,"Felicitas","Lorkowski","Oraiokastro"
2373947,"Shandi","Kanable","Menemeni"
8911010,"Anjanette","Mceirath","Kilkis"
4960209,"Kala","Oeder","Agioi Anargyroi"
7695621,"Tanisha","Chrismer","Drapetsona"
1651706,"Davida","Mcgannon","Nea Alikarnassos"
7789721,"Raisa","Grabenstein","Nea Makri"
1277848,"Mathilda","Humber","Vrilissia"
1659611,"Crysta","Britnell","Papagou"
842145,"Brittaney","Kilkenny","Nea Ionia"
6398796,"Nancy","Dunwoody","Ermoupoli"
4070567,"Chantelle","Turnell","Agios Dimitrios"
1227202,"Madaline","Isenhour","Mytilene"
13933562,"Shonta","Mcgettigan","Tyrnavos"
5724659,"Verlie","Sherbo","Glyfada"
6064713,"Herman","Cadigan","Alexandroupoli"
9087065,"Kimbra","Mccraig","Argos"
11495062,"Alethea","Turick","Glyfada"
8069175,"Andreas","Plantenberg","Thessaloniki"
9668346,"Oren","Dibacco","Dafni"
13586922,"Salvatore","Moravec","Florina"
3855397,"Diane","Sinicki","Nea Ionia"
1266305,"Sadie","Hascall","Nea Smyrni"
9783922,"Dusti","Raspotnik","Agios Nikolaos"
3163750,"Tiesha","Helmbrecht","Thessaloniki"
9341668,"Luciano","Millan","Rafina"
8876576,"Siu","Sinquefield","Chania"
4489757,"Maureen","Orne","Agrinio"
7226706,"Malcom","Brannigan","Missolonghi"
3821416,"Adrian","Destefani","Patras"
7969282,"Levi","Henneberger","Zografou"
3101216,"Christiana","Lippard","Nea Filadelfeia"
5089847,"Emmy","Rolens","Ampelokipoi"
3629431,"Kiesha","Lacrosse","Polichni"
11783753,"Mariel","Warrell","Ellinikon"
2439327,"Mose","Bozenski","Nea Filadelfeia"
8841426,"Terrilyn","Wilchek","Patras"
10986935,"Amal","Hardisty","Sykies"
11668790,"Maile","Flynn","Pefka"
7357809,"Zenobia","Dante","Nea Alikarnassos"
2606803,"Kellie","Orne","Corinth"
13495501,"Zane","Kreuter","Eleusina"
4200700,"Mia","Nickisch","Dafni"
9287756,"Fatima","Jimbo","Evosmos"
249578,"Katia","Mealey","Patras"
13801287,"Jerrell","Stribling","Lamia"
10218308,"Demetra","Lybbert","Kavala"
14381795,"Cathrine","Urbanic","Acharnes"
776909,"Willard","Lungwitz","Kavala"
6169142,"Israel","Dante","Edessa"
8392878,"Benita","Diallo","Patras"
11962392,"Violet","Huch","Kifissia"
8297998,"Branda","Moothart","Karditsa"
9603408,"Erlinda","Popa","Ilio"
1883284,"Janella","Grider","Kaisariani"
1399162,"Diann","Genereux","Eleusina"
3814857,"Shawnta","Lucksinger","Chania"
10112560,"Judi","Scheib","Orestiada"
9767743,"Hope","Marguez","Xanthi"
3750793,"Twana","Donate","Serres"
5514738,"Liana","Donate","Cholargos"
14282057,"Damion","Scrivener","Xanthi"
2917797,"Germaine","Wieand","Rafina"
3472088,"Penni","Cosgriff","Pylaia"
13030592,"Micah","Ciesiolka","Rafina"
3830449,"Trena","Baity","Metamorfosi"
2916204,"Tonie","Likes","Kos"
411645,"Domitila","Bolda","Pefka"
4514916,"Miguelina","Ludvigson","Xanthi"
3156183,"Erna","Rush","Aspropyrgos"
8596525,"Leda","Gansburg","Chaidari"
10243810,"Latrina","Koontz","Thermi"
3841100,"Elissa","Murril","Komotini"
13099882,"Mozelle","Contreraz","Pefka"
7046813,"Brandy","Reifer","Metamorfosi"
12240787,"Sanjuanita","Weinrich","Agioi Anargyroi"
7085395,"Babara","Darter","Ptolemaida"
126894,"Ricky","Florea","Alimos"
11277167,"Temeka","Lacerte","Marousi"
10379883,"Ahmad","Foecking","Florina"
1663940,"Marcelle","Bagshaw","Alexandreia"
5771969,"Frieda","Svenson","Koropi"
8728724,"Elfrieda","Warrell","Preveza"
4218600,"Lloyd","Shoop","Pefka"
2522724,"Elana","Ravenell","Agios Dimitrios"
9021637,"Kimberley","Maddin","Pylaia"
520995,"Marc","Hohl","Kamatero"
3370511,"Sherly","Linebrink","Tripoli"
10793021,"Bella","Kufner","Koropi"
163530,"Rosana","Lackage","Pefki"
725217,"Gertha","Wellenstein","Salamis"
13231151,"Cristie","Gehler","Melissia"
9645675,"Hilary","Sermon","Tyrnavos"
2926537,"Salley","Alert","Thessaloniki"
6784090,"Twanna","Pitcher","Cholargos"
1188739,"Charline","Szczygiel","Kalymnos"
1723289,"Deirdre","Sahu","Kalymnos"
9575386,"Bridgette","Beachel","Oraiokastro"
10581561,"Mariko","Feltz","Florina"
2774123,"Kelley","Fiegel","Evosmos"
11340871,"Lynne","Cler","Volos"
10783246,"Eliseo","Swets","Pallini"
10117047,"Wanita","Lomu","Trikala"
2167191,"Remedios","Mormino","Pylaia"
13710339,"Pat","Brannigan","Tyrnavos"
4280094,"Bettina","Howland","Moschato"
7011612,"Alita","Dalsanto","Arta"
8842958,"Leontine","Laranjo","Cholargos"
8636575,"Krissy","Wendel","Kaisariani"
10846311,"Derick","Coady","Pallini"
4449174,"Edra","Rutherford","Ptolemaida"
9382450,"Carmine","Donate","Ymittos"
3656143,"Sherri","Sheil","Voula"
9325191,"Reta","Schwieger","Nafplio"
9899559,"Madelene","Lanouette","Agia Varvara"
8692682,"Shoshana","Zoll","Vari"
3186171,"Vicente","Gruger","Irakleio"
6262579,"Earnest","Marlette","Nikaia"
10859393,"Brett","Juenemann","Chalcis"
5471924,"Cory","Demuro","Mytilene"
1306723,"Tonita","Hickam","Pefki"
2038962,"Danielle","Bisby","Kalyvia Thorikou"
12285545,"Isaac","Linebrink","Tripoli"
13202616,"Gertrude","Steenbergen","Agios Nikolaos"
5379009,"Tianna","Demers","Larissa"
13244271,"Jennifer","Lombard","Argos"
13699691,"Myrtie","Antinoro","Pylaia"
2887340,"Janiece","Holk","Koropi"
2686255,"Stacey","Bigney","Tavros"
13859414,"Crystal","Zebley","Melissia"
13092347,"Micheal","Krolikowski","Kaisariani"
3913859,"Jaimie","Likes","Chalcis"
225551,"Herman","Dolph","Volos"
10929383,"Xiomara","Machover","Loutraki"
3059683,"Keitha","Ingham","Menemeni"
1962517,"Trudie","Hallet","Missolonghi"
1914540,"Eduardo","Fieldman","Nea Filadelfeia"
7126906,"Hosea","Gavett","Giannitsa"
14006874,"Pat","Mormino","Orestiada"
12151035,"Milda","Kuligowski","Menemeni"
12166913,"Leeann","Wurst","Heraklion"
12268297,"Verlie","Werme","Marousi"
13024880,"Janeen","Antinoro","Chalcis"
12356177,"Genevie","Yaiva","Edessa"
12121266,"Thuy","Preseren","Ilio"
14059389,"Mammie","Whitis","Tavros"
11576138,"Tamera","Cler","Egaleo"
8532601,"Frida","Chalker","Alexandroupoli"
5054425,"Janae","Baity","Loutraki"
9325751,"Jerrell","Broaden","Gerakas"
6990741,"Heidi","Girst","Ilioupoli"
5325472,"Geneva","Stansel","Rethymno"
1478666,"Larhonda","Tools","Eleftherio-Kordelio"
11046390,"Julissa","Zimmerer","Volos"
1148578,"Tessie","Adolphe","Serres"
2378913,"Milo","Peavey","Rhodes"
8212072,"Rhona","Routson","Perama"
7293658,"Karl","Madagan","Polichni"
12095241,"Anne","Grose","Thessaloniki"
821171,"Charlene","Forness","Vrilissia"
6354482,"Amina","Abreu","Ioannina"
10442927,"Tristan","Sauret","Keratsini"
11617470,"Dayna","Marciel","Korydallos"
2861560,"Beth","Wozny","Sparta"
13819718,"Sammy","Wishman","Ilio"
9656607,"Idell","Filipi","Ierapetra"
3389973,"Rosendo","Feyen","Corfu"
11268336,"Shane","Ellert","Glyka Nera"
5149581,"Terence","Teich","Agios Ioannis Renti"
7726078,"Diann","Driggins","Corinth"
13474916,"Jillian","Siglin","Preveza"
14243746,"Maranda","Heimer","Kos"
12212672,"Tyson","Ornellas","Alimos"
6503414,"Yelena","Shalash","Aspropyrgos"
13833158,"Annis","Anzaldo","Patras"
3058074,"Edda","Maytorena","Kamatero"
10438706,"Charita","Pascoal","Irakleio"
6917388,"Linn","Slaugenhaupt","Tripoli"
1448660,"Lilli","Hilde","Zografou"
10426090,"Raguel","Ondrusek","Pefki"
2101861,"Sharan","Pilkerton","Trikala"
2170497,"Dion","Schwartz","Nea Ionia"
6944752,"Phuong","Schromen","Katerini"
8484888,"Terra","Mccullah","Palaio Faliro"
4913852,"Hortensia","Marmol","Pefki"
9398445,"Catharine","Wimpy","Agia Paraskevi"
2966091,"Tarra","Kieft","Alimos"
9383276,"Denise","Homsey","Eleftherio-Kordelio"
7025467,"Jerrold","Sirmon","Aspropyrgos"
4426779,"Bernie","Rushe","Aigio"
5364085,"Sommer","Ainge","Xanthi"
5348432,"Dillon","Barbian","Glyka Nera"
2551560,"Tobias","Fontana","Pefki"
681172,"Shelli","Terrace","Larissa"
10413660,"Toney","Fath","Pefka"
7731878,"Joanie","Voita","Korydallos"
10521072,"Arlen","Lucek","Kozani"
13294190,"Erlinda","Haulter","Ymittos"
2879870,"Trang","Edgman","Argyroupoli"
11617667,"Karla","Karraker","Palaio Faliro"
4357312,"Yuk","Lafler","Agioi Anargyroi"
13347833,"Susanne","Cregan","Naousa"
14036411,"Irma","Corin","Pefka"
11622905,"Frederica","Ohotnicky","Ampelokipoi"
8664165,"Jacqulyn","Zaiss","Voula"
13096443,"Loreta","Tennies","Zografou"
6778517,"Jae","Crookshanks","Athens"
10642241,"Rosaline","Schreurs","Ierapetra"
10915318,"Art","Llorca","Irakleio"
9550494,"Brice","Desano","Amaliada"
5528748,"Sheryl","Kneefe","Tyrnavos"
3727037,"Phylis","Gugliuzza","Ampelokipoi"
1213835,"Anibal","Zephier","Grevena"
1020646,"Raleigh","Guimares","Dafni"
10263479,"Cathryn","Calamity","Grevena"
1606316,"Lucy","Stumbaugh","Nafpaktos"
14273771,"Scarlett","Kocon","Panorama"
8130590,"Noriko","Resler","Tavros"
4014816,"Joeann","Stuebe","Paiania"
3790865,"Lorna","Bonnema","Livadeia"
12652961,"Demetrius","Oh","Kos"
106587,"Gilda","Krein","Ioannina"
9117412,"Darlene","Gilpin","Melissia"
13889324,"Wilbur","Husman","Sparta"
4178121,"Marisa","Dronet","Thermi"
6242194,"Lorina","Suwannakintho","Kavala"
10420614,"Vasiliki","Rutherford","Corinth"
12736830,"Eura","Marmol","Papagou"
13690622,"Corene","Hundertmark","Agios Ioannis Renti"
6682667,"Sammy","Fonger","Moschato"
7472629,"Leda","Papale","Vyronas"
2656176,"Paige","Dieringer","Chalandri"
9884504,"Mason","Bodrick","Vrilissia"
7314124,"Blanche","Olney","Voula"
5163995,"Eugenie","Refsal","Megara"
11251175,"Silvia","Timpe","Karditsa"
4342753,"Sammy","Ficken","Chios"
8642233,"Rosaline","Muran","Evosmos"
3367805,"Dion","Cordaro","Vari"
11191299,"Erminia","Bielik","Pefki"
11925718,"Mitzi","Dacus","Drama"
7595195,"Cinderella","Rheaume","Ermoupoli"
13400963,"Johnny","Capati","Eleftherio-Kordelio"
10496540,"Percy","Latsha","Florina"
11518854,"Valda","Saxfield","Karditsa"
3171909,"Emmitt","Wessinger","Missolonghi"
9393552,"Kelley","Saxfield","Nafplio"
3303322,"Elnora","Kowalcyk","Ermoupoli"
9167751,"Lajuana","Clibon","Pallini"
2526577,"Meryl","Lungwitz","Peristeri"
7491869,"Ressie","Littell","Kos"
4674723,"Kelley","Elsa","Nafpaktos"
13244853,"Krystal","Cordaro","Kallithea"
11849189,"Vernia","Honig","Argos"
11132548,"Alicia","Karlovich","Glyfada"
12876815,"Viki","Steckman","Karditsa"
5596794,"Brooks","Becklund","Tyrnavos"
12342100,"Garfield","Nolin","Nea Makri"
10910601,"Illa","Misfeldt","Nea Makri"
8857721,"Charles","Lacerte","Ioannina"
11039236,"Shona","Lendor","Ierapetra"
261958,"Nelida","Morissette","Agia Varvara"
9459539,"Carmine","Yannucci","Vrilissia"
6291878,"Courtney","Grose","Agios Nikolaos"
2591946,"Reyna","Cordano","Patras"
9534896,"Leeann","Crail","Volos"
12691856,"Merle","Bruggeman","Nea Ionia"
5739178,"Deedee","Gallmon","Gerakas"
4923562,"Elizbeth","Cuadras","Tyrnavos"
7442311,"Octavio","Beemer","Alexandroupoli"
5901636,"Elena","Cunnick","Oraiokastro"
2957511,"Domitila","Strock","Metamorfosi"
7473786,"Tobias","Bodwin","Pefki"
16361,"Giovanni","Natalello","Karditsa"
8563330,"Jamal","Adaway","Missolonghi"
1987504,"Xavier","Gabardi","Agia Varvara"
3461776,"Delfina","Muran","Aigio"
6289759,"Albina","Machinsky","Moschato"
11483892,"Loren","Richberg","Ialysos"
11598035,"Maragret","Pasculli","Moschato"
3823168,"Richie","Pereira","Dafni"
13018842,"Dallas","Neyhart","Agrinio"
1112905,"Karissa","Ohotto","Marousi"
11224117,"Abigail","Melaun","Nea Filadelfeia"
6123560,"Kanesha","Boles","Tripoli"
2874989,"Antwan","Claycomb","Dafni"
8722086,"Miesha","Schryer","Drama"
12345952,"Shu","Robie","Ano Liosia"
2486887,"Fern","Wimmer","Veria"
11738863,"Alesia","Luongo","Acharnes"
1796284,"Lula","Macioce","Serres"
1260837,"Aleida","Wenciker","Ellinikon"
13482071,"Staci","Orrala","Chios"
110852,"Ardis","Lundy","Glyka Nera"
1798812,"Pasty","Deterline","Nea Ionia"
11460260,"Jermaine","Colp","Menemeni"
14372829,"Veola","Denski","Kaisariani"
4960308,"Margie","Eiken","Pylaia"
4943722,"Maddie","Lovering","Oraiokastro"
5579512,"Sommer","Puerto","Vrilissia"
9014499,"Whitney","Doliveira","Chaidari"
4723706,"Nickolas","Hanisch","Aigio"
2928740,"Twana","Guevana","Melissia"
9872379,"Roberto","Culhane","Thebes"
12977332,"Sonny","Mcgettigan","Perama"
8392907,"Buford","Cernohous","Naousa"
5851030,"Liana","Carhart","Gerakas"
